id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,67.5,no_of_special_requests,booking_status
10689,1,0,0,1,0,1,0,62,2018,10,23,2,1,0,4,114.0,1,0
10690,1,0,0,1,0,0,0,6,2017,10,22,1,1,0,1,100.3,1,0
10691,2,0,0,4,0,0,0,299,2018,9,6,1,0,0,0,111.0,0,1
10692,2,1,1,0,0,0,0,109,2018,5,29,1,0,0,0,85.5,0,1
10693,2,0,1,2,1,0,0,196,2018,8,1,1,0,0,0,96.3,0,1
10694,2,0,1,2,0,0,0,174,2018,8,26,1,0,0,0,85.0,0,1
10695,2,0,0,2,0,0,0,39,2018,3,14,0,0,0,0,132.3,0,0
10696,2,0,2,2,0,0,1,88,2018,10,2,1,0,0,0,156.0,1,1
10697,2,0,2,2,0,0,1,28,2018,5,20,1,0,0,0,137.7,2,0
10698,3,0,1,1,0,0,1,179,2018,8,22,1,0,0,0,90.0,0,1
10699,2,0,0,1,0,0,0,92,2018,11,4,0,0,0,0,0.0,0,0
10700,1,0,0,1,0,0,0,3,2018,6,6,4,1,1,0,231.0,0,0
10701,2,2,2,2,0,0,3,11,2018,8,8,1,0,0,0,111.0,0,1
10702,2,0,2,4,0,0,1,54,2018,10,31,1,0,0,0,90.95,1,1
10703,2,1,2,2,0,0,0,87,2018,9,18,0,0,0,0,112.2,1,0
10704,1,0,1,1,2,0,0,88,2018,10,7,0,0,0,0,72.25,0,0
10705,2,0,1,2,0,0,0,115,2017,12,18,1,0,0,0,128.34,1,0
10706,3,0,0,4,0,0,0,155,2018,8,27,1,0,0,0,211.5,0,1
10707,2,0,2,2,0,0,3,37,2018,6,10,1,0,0,0,65.0,2,0
10708,2,0,2,1,0,0,0,99,2017,10,30,0,0,0,0,110.0,0,0
10709,2,0,1,2,0,0,0,105,2017,10,12,0,0,0,0,90.95,0,0
10710,2,0,2,3,0,0,0,206,2018,7,28,1,0,0,0,152.1,0,1
10711,2,1,0,2,0,0,0,49,2018,8,15,1,0,0,0,91.0,0,1
10712,2,0,2,0,0,0,0,61,2017,11,4,0,0,0,0,89.75,0,0
10713,2,0,1,2,0,1,0,84,2018,5,16,0,0,0,0,115.0,1,0
10714,2,0,1,1,2,0,0,301,2018,9,30,0,0,0,0,0.0,1,1
10715,2,0,1,0,2,0,1,3,2018,1,12,4,0,0,0,94.5,0,0
10716,2,0,1,2,1,0,0,121,2018,5,23,1,0,0,0,117.0,2,0
10717,2,0,1,2,0,0,0,286,2018,9,16,1,0,0,0,79.2,1,1
10718,2,0,0,2,1,0,0,185,2018,11,25,1,0,0,0,90.95,1,1
10719,2,0,2,5,0,0,0,185,2018,7,30,1,0,0,0,90.9,0,1
10720,1,0,0,2,0,0,0,230,2018,8,18,1,0,0,0,144.0,0,1
10721,3,0,0,2,0,0,1,54,2018,4,28,1,0,0,0,76.5,1,0
10722,2,0,2,7,0,0,0,108,2017,7,16,1,0,0,0,110.0,1,0
10723,1,0,2,4,0,0,0,117,2018,6,6,0,0,0,0,143.29,0,0
10724,2,0,0,2,0,0,1,57,2018,6,9,1,0,0,0,109.8,0,1
10725,2,1,2,1,0,0,0,56,2018,12,28,1,0,0,0,120.0,0,1
10726,2,0,2,0,0,0,0,56,2018,6,8,0,0,0,0,106.25,0,0
10727,2,0,1,3,2,0,0,119,2018,10,24,1,0,0,0,72.8,1,0
10728,1,0,2,1,0,0,0,25,2018,2,17,0,0,0,0,105.3,0,1
10729,2,0,0,1,0,0,0,188,2018,5,13,1,0,0,0,137.7,0,1
10730,3,0,0,4,0,0,1,90,2018,7,20,1,0,0,0,62.8,2,0
10731,2,0,0,1,0,0,0,275,2018,6,4,0,0,0,0,73.95,0,0
10732,2,0,1,3,0,0,0,260,2018,12,22,1,0,0,0,120.0,0,0
10733,2,0,0,3,0,0,0,8,2018,5,5,0,0,0,0,85.5,0,0
10734,2,0,0,1,1,0,0,149,2018,8,28,1,0,0,0,85.0,1,1
10735,2,0,0,1,0,0,0,122,2018,8,13,0,0,0,0,75.0,0,0
10736,2,0,1,1,0,0,0,41,2018,4,4,0,0,0,0,90.0,0,1
10737,2,0,1,1,0,1,0,92,2018,2,7,1,0,0,0,97.75,0,0
10738,2,0,2,5,1,0,0,160,2018,7,3,1,0,0,0,95.0,1,1
10739,2,0,1,3,0,0,0,146,2018,4,24,1,0,0,0,87.0,0,1
10740,1,0,1,2,0,0,0,219,2017,9,4,0,0,0,0,119.0,0,0
10741,2,0,1,3,0,0,1,84,2018,12,26,1,0,0,0,106.0,2,1
10742,2,0,0,2,0,0,0,273,2017,7,23,0,0,0,0,108.9,0,1
10743,2,0,1,1,0,0,0,189,2018,10,16,1,0,0,0,90.0,1,0
10744,2,0,0,3,0,0,0,127,2018,11,1,1,0,0,0,112.96,0,0
10745,3,0,1,3,0,0,0,82,2018,7,3,1,0,0,0,96.13,0,0
10746,2,1,0,5,1,0,0,119,2018,7,28,1,0,0,0,105.3,2,0
10747,2,0,0,3,0,0,0,148,2018,5,6,1,0,0,0,144.5,1,0
10748,2,0,1,4,0,0,1,26,2018,4,11,1,0,0,0,130.05,1,0
10749,3,0,0,4,0,0,1,142,2018,7,5,1,0,0,0,87.0,0,1
10750,1,0,0,3,2,0,0,39,2017,8,14,0,0,0,0,90.0,0,0
10751,2,0,1,1,2,0,0,210,2017,10,8,0,0,0,0,95.4,0,1
10752,2,0,2,1,0,0,0,243,2018,9,3,1,0,0,0,93.08,0,1
10753,2,1,2,3,0,0,0,99,2018,4,17,0,0,0,0,120.0,0,1
10754,1,0,1,0,1,0,0,76,2018,10,10,1,0,0,0,105.3,0,1
10755,2,0,0,3,0,0,0,117,2018,5,12,1,0,0,0,115.0,1,0
10756,2,0,2,1,2,0,0,386,2018,10,23,0,0,0,0,146.7,1,1
10757,3,0,0,3,0,1,1,124,2018,8,7,1,0,0,0,79.2,2,0
10758,2,0,0,2,1,0,0,98,2018,12,8,1,0,0,0,36.25,2,0
10759,1,0,2,1,2,0,0,83,2017,7,25,0,0,0,0,108.9,0,0
10760,1,0,2,1,0,0,0,180,2018,10,1,1,0,0,0,108.0,0,1
10761,2,0,0,0,0,0,0,27,2018,9,30,0,0,0,0,140.4,0,0
10762,1,0,0,2,0,0,1,63,2018,6,9,1,0,0,0,73.0,1,0
10763,1,0,0,1,2,0,0,221,2018,8,12,0,0,0,0,154.0,0,1
10764,1,0,0,2,0,0,1,23,2018,12,11,1,0,0,0,85.5,2,0
10765,2,0,0,2,0,0,0,70,2018,4,7,0,0,0,0,86.0,0,0
10766,1,0,0,3,2,0,0,122,2018,3,27,0,0,0,0,75.0,0,0
10767,2,0,1,2,0,0,0,89,2018,5,8,0,0,0,0,126.9,0,0
10768,2,0,2,2,0,0,0,128,2018,6,11,1,0,0,0,130.05,1,0
10769,1,0,0,4,0,0,1,162,2018,7,1,1,0,0,0,154.7,0,1
10770,3,0,1,3,0,0,0,83,2018,8,11,1,0,0,0,78.0,2,0
10771,2,0,2,3,0,0,0,170,2018,4,8,0,0,0,0,62.18,0,0
10772,2,0,1,0,1,0,0,54,2018,1,16,1,0,0,0,166.0,1,0
10773,2,0,0,2,0,0,1,19,2018,8,3,1,0,0,0,94.5,0,1
10774,2,0,2,3,2,0,0,124,2017,12,8,1,0,0,0,114.3,0,1
10775,2,0,2,1,0,0,0,141,2018,8,22,1,0,0,0,76.05,0,0
10776,3,0,0,2,0,0,0,42,2018,3,22,0,0,0,0,62.83,1,0
10777,2,0,2,6,0,0,0,5,2018,2,5,1,0,0,0,120.0,1,0
10778,2,0,0,1,0,0,0,26,2018,6,8,0,0,0,0,118.8,0,1
10779,2,0,1,2,0,0,0,99,2018,10,14,1,0,0,0,75.0,1,0
10780,2,0,0,3,0,0,0,54,2018,3,29,0,0,0,0,120.0,0,0
10781,1,0,0,2,0,0,0,119,2018,6,10,0,0,0,0,221.0,0,1
10782,2,2,1,0,0,0,3,18,2018,6,13,1,0,0,0,119.0,2,0
10783,2,1,1,2,0,0,0,12,2018,3,23,1,0,0,0,72.25,0,1
10784,2,0,0,5,0,0,0,89,2017,11,29,1,0,0,0,100.0,3,0
10785,2,0,1,2,0,0,0,86,2017,9,9,2,0,0,0,85.5,0,0
10786,2,0,2,2,0,0,0,175,2018,7,23,1,0,0,0,117.45,1,0
10787,2,0,0,4,0,0,0,190,2018,9,22,1,0,0,0,89.25,0,1
10788,2,0,0,4,1,0,0,209,2018,8,5,1,0,0,0,121.5,0,1
10789,2,1,0,2,0,0,0,119,2018,7,15,1,0,0,0,63.75,0,1
10790,2,0,0,2,1,0,0,150,2018,7,8,0,0,0,0,0.0,1,0
10791,1,0,0,1,0,0,1,8,2018,7,23,1,0,0,0,64.46,1,0
10792,2,0,2,5,0,0,0,33,2018,3,5,1,0,0,0,65.0,1,0
10793,1,0,0,1,0,0,0,1,2018,4,11,2,1,0,1,184.0,1,0
10794,2,0,0,1,0,0,3,1,2018,12,2,1,0,0,0,113.4,1,0
10795,2,0,0,2,1,0,0,159,2018,9,29,1,0,0,0,111.35,0,1
10796,2,0,1,5,0,0,1,126,2018,5,9,1,0,0,0,118.8,1,0
10797,2,0,1,2,1,0,0,145,2018,9,16,1,0,0,0,90.95,0,1
10798,2,0,2,5,0,0,0,200,2018,7,31,1,0,0,0,112.8,0,1
10799,2,0,0,2,0,0,0,83,2018,9,24,0,0,0,0,114.3,0,0
10800,2,0,1,2,0,0,0,129,2018,8,8,1,0,0,0,207.9,1,0
10801,2,2,1,1,0,0,3,38,2018,5,20,1,0,0,0,76.5,0,1
10802,2,0,0,2,0,0,0,204,2017,8,10,1,0,0,0,66.5,3,0
10803,0,2,2,2,0,0,2,36,2018,10,28,1,0,0,0,40.0,1,1
10804,2,0,0,2,0,0,0,8,2018,11,20,2,1,0,10,120.0,1,0
10805,1,0,0,3,0,0,0,71,2018,6,24,0,0,0,0,76.58,0,0
10806,1,0,1,3,0,0,0,52,2018,11,7,1,0,0,0,103.5,1,1
10807,2,0,0,3,1,0,0,146,2018,8,8,1,0,0,0,109.0,0,1
10808,2,0,0,1,2,0,0,23,2018,1,1,0,0,0,0,89.0,0,0
10809,2,0,1,2,0,0,0,305,2018,11,8,1,0,0,0,110.5,0,1
10810,2,0,2,2,0,0,0,2,2017,12,31,0,0,0,0,100.0,0,0
10811,2,0,1,2,0,0,0,113,2018,6,3,0,0,0,0,184.34,0,1
10812,2,1,2,1,0,0,0,165,2018,10,8,0,0,0,0,131.43,2,1
10813,2,0,1,4,0,0,0,259,2018,12,28,1,0,0,0,132.6,2,1
10814,2,0,1,3,0,0,1,99,2018,5,16,1,0,0,0,61.5,0,1
10815,2,0,0,1,1,0,0,53,2018,12,27,0,0,0,0,91.2,0,0
10816,1,0,0,1,0,0,0,0,2017,9,30,0,0,0,0,71.91,0,0
10817,2,0,0,3,1,0,0,308,2018,12,29,1,0,0,0,159.3,0,1
10818,3,0,2,1,0,0,0,72,2018,5,13,1,0,0,0,212.72,0,1
10819,2,2,0,3,0,0,3,11,2018,9,29,1,0,0,0,160.0,0,1
10820,3,0,1,1,0,0,0,16,2018,7,18,0,0,0,0,180.0,0,0
10821,2,0,1,3,0,0,0,5,2018,8,12,1,0,0,0,64.8,1,0
10822,2,0,0,2,0,0,0,29,2018,1,1,0,0,0,0,132.05,0,0
10823,2,0,2,2,2,0,0,28,2018,9,13,1,0,0,0,156.0,0,1
10824,2,0,0,2,0,0,1,20,2018,8,30,1,0,0,0,107.95,0,1
10825,1,0,2,2,0,0,0,69,2018,4,7,1,0,0,0,59.5,1,0
10826,2,0,2,3,1,0,0,36,2018,9,25,0,0,0,0,164.0,0,0
10827,2,0,0,3,0,0,1,56,2018,9,28,1,0,0,0,75.0,1,0
10828,2,0,1,2,0,0,0,309,2018,11,25,0,0,0,0,149.4,0,1
10829,2,0,2,3,0,0,1,72,2018,9,18,1,0,0,0,81.0,0,1
10830,1,0,0,1,0,0,0,99,2018,2,29,2,0,0,0,105.0,0,0
10831,1,0,1,0,1,0,0,3,2018,5,2,0,0,0,0,118.8,1,0
10832,2,0,0,3,0,0,1,203,2018,8,17,1,0,0,0,70.0,1,1
10833,2,0,2,1,0,0,0,116,2018,2,28,0,0,0,0,131.4,0,0
10834,2,0,2,0,0,0,1,232,2018,9,4,1,0,0,0,110.0,1,1
10835,2,0,0,3,2,0,0,41,2017,9,4,0,0,0,0,112.0,0,0
10836,2,0,2,4,0,0,0,163,2018,7,5,1,0,0,0,151.2,0,1
10837,3,0,0,2,0,0,1,68,2018,10,7,1,0,0,0,130.0,1,0
10838,2,0,0,2,0,0,0,188,2018,9,15,0,0,0,0,120.0,0,1
10839,2,0,0,1,0,0,0,56,2018,8,8,0,0,0,0,90.9,0,0
10840,2,0,2,4,0,0,0,195,2017,10,17,1,0,0,0,86.0,1,1
10841,1,0,1,3,0,0,0,15,2018,2,18,0,0,0,0,70.0,0,1
10842,1,0,1,3,0,0,0,269,2018,12,29,0,0,0,0,62.8,0,0
10843,2,0,1,3,0,0,0,270,2018,4,20,0,0,0,0,105.3,0,1
10844,2,0,0,3,0,0,0,112,2018,7,14,1,0,0,0,114.0,1,0
10845,1,0,2,3,1,0,0,41,2018,11,7,1,0,0,0,63.58,0,0
10846,2,0,2,2,0,0,0,65,2018,3,20,1,0,0,0,60.0,1,0
10847,2,0,0,3,0,0,1,52,2017,11,3,0,0,0,0,73.0,1,0
10848,1,0,0,2,0,0,0,32,2017,9,20,0,0,0,0,88.77,0,0
10849,2,2,2,2,1,0,2,132,2018,7,24,1,0,0,0,69.5,1,0
10850,2,0,0,2,0,0,2,1,2017,8,14,1,0,0,0,115.32,1,0
10851,2,0,1,5,0,0,1,184,2018,6,6,1,0,0,0,149.81,1,1
10852,2,0,2,2,0,0,0,193,2017,9,28,1,0,0,0,110.08,0,1
10853,1,0,1,3,0,0,1,69,2018,4,18,1,0,0,0,150.45,1,0
10854,3,0,2,2,0,0,1,103,2018,6,18,1,0,0,0,115.0,1,1
10855,2,0,1,1,2,0,0,247,2018,6,6,1,0,0,0,136.0,0,1
10856,2,0,1,2,0,1,1,7,2018,7,4,1,0,0,0,90.0,1,0
10857,2,0,1,1,0,0,0,88,2017,10,5,0,0,0,0,80.75,0,0
10858,2,0,2,1,0,0,0,76,2018,4,2,0,0,0,0,85.67,0,1
10859,2,0,2,1,0,0,0,41,2018,3,13,0,0,0,0,121.5,0,0
10860,2,0,2,1,0,0,0,120,2018,7,10,1,0,0,0,137.7,1,1
10861,3,0,0,1,0,0,1,171,2018,8,22,1,0,0,0,174.6,1,1
10862,1,0,0,4,2,0,0,34,2018,6,8,1,0,0,0,98.56,1,1
10863,1,0,0,3,0,0,0,1,2017,8,11,0,0,0,0,88.5,1,0
10864,2,0,2,0,2,0,0,11,2018,10,23,0,0,0,0,110.8,0,0
10865,1,0,0,4,0,0,0,14,2018,6,8,0,0,0,0,123.3,3,0
10866,3,0,1,2,0,0,0,83,2018,7,22,1,0,0,0,94.5,1,0
10867,2,0,2,1,2,0,0,131,2017,8,15,1,0,0,0,105.3,2,1
10868,2,0,0,3,0,0,0,113,2018,5,5,1,0,0,0,108.0,0,1
10869,2,0,0,1,0,0,0,27,2017,10,30,0,0,0,0,128.7,0,0
10870,3,0,1,3,0,0,0,77,2018,4,17,1,0,0,0,105.3,1,0
10871,2,0,0,3,0,0,0,148,2018,5,12,1,0,0,0,169.0,1,0
10872,2,1,0,2,0,0,0,21,2018,7,28,1,0,0,0,121.5,0,1
10873,2,0,2,1,0,0,0,133,2018,6,20,1,0,0,0,72.25,3,0
10874,2,0,1,3,0,0,0,147,2018,7,4,0,0,0,0,54.74,0,0
10875,1,0,2,2,0,0,0,24,2018,3,11,0,0,0,0,131.58,0,0
10876,3,0,2,3,0,0,1,44,2018,4,31,1,0,0,0,72.25,0,1
10877,2,0,2,3,0,0,0,115,2018,7,19,0,0,0,0,115.0,0,0
10878,2,0,1,1,2,0,0,247,2018,6,8,1,0,0,0,75.0,1,1
10879,2,0,2,3,0,0,0,44,2018,10,3,0,0,0,0,43.43,0,0
10880,2,0,2,5,0,0,0,95,2018,1,9,0,0,0,0,70.0,0,0
10881,2,0,0,4,0,0,0,110,2017,12,9,0,0,0,0,101.5,0,1
10882,2,0,2,3,2,0,0,39,2017,8,14,0,0,0,0,105.3,0,0
10883,2,0,0,1,0,1,0,191,2018,7,16,1,0,0,0,68.0,0,1
10884,1,0,2,1,0,0,0,93,2018,7,3,1,0,0,0,151.2,0,1
10885,3,0,0,3,0,0,1,128,2018,10,11,1,0,0,0,100.3,0,1
10886,2,0,1,3,0,0,0,247,2018,8,6,1,0,0,0,60.0,0,1
10887,2,0,1,3,0,0,1,34,2017,11,1,0,0,0,0,72.25,0,0
10888,2,0,1,1,0,0,0,141,2018,7,21,0,0,0,0,130.05,1,0
10889,3,0,2,1,0,0,1,180,2018,8,2,1,0,0,0,65.0,0,1
10890,1,0,2,2,0,0,0,47,2017,12,4,2,0,0,0,130.05,0,0
10891,3,0,2,3,0,0,1,173,2018,8,4,1,0,0,0,85.0,2,1
10892,2,0,1,1,0,0,0,159,2018,12,26,1,0,0,0,77.0,2,1
10893,1,0,2,2,0,0,0,4,2017,9,23,0,0,0,0,90.0,0,0
10894,2,0,2,0,2,0,0,150,2018,10,16,0,0,0,0,75.0,1,0
10895,1,0,0,2,0,0,0,266,2018,12,2,1,0,0,0,101.0,0,0
10896,1,0,1,1,2,0,0,150,2018,1,2,0,0,0,0,122.72,0,0
10897,1,0,2,3,0,0,1,24,2018,6,20,1,0,0,0,131.4,1,0
10898,3,0,0,2,0,0,1,55,2018,7,2,1,0,0,0,99.45,2,0
10899,2,0,2,6,0,0,0,184,2018,8,8,1,0,0,0,62.0,1,0
10900,2,0,1,1,0,0,0,33,2018,1,25,0,0,0,0,85.0,0,0
10901,1,0,1,0,0,0,0,47,2018,3,11,0,0,0,0,118.2,0,0
10902,2,1,2,2,0,0,1,30,2017,10,23,1,0,0,0,129.6,1,0
10903,2,0,2,5,0,0,0,114,2018,9,12,1,0,0,0,107.95,1,0
10904,2,0,1,4,0,0,1,118,2018,5,12,1,0,0,0,0.0,1,1
10905,2,0,0,0,2,0,0,346,2017,9,13,1,0,0,0,94.5,1,0
10906,2,0,1,1,2,0,0,131,2017,8,15,1,0,0,0,129.6,0,1
10907,2,2,2,3,0,0,2,114,2018,8,21,1,0,0,0,140.4,0,1
10908,1,0,0,4,0,0,1,35,2018,3,30,1,0,0,0,168.3,2,0
10909,2,2,1,3,0,0,3,62,2018,7,27,1,0,0,0,69.53,0,1
10910,2,0,1,2,0,0,2,87,2018,3,5,1,0,0,0,90.0,2,0
10911,2,0,0,2,0,0,0,106,2018,11,4,1,0,0,0,107.0,1,1
10912,2,0,0,2,0,0,1,20,2018,11,7,0,0,0,0,75.0,0,0
10913,2,0,2,1,1,0,0,76,2018,8,28,0,0,0,0,75.0,0,0
10914,2,0,1,2,0,0,0,70,2018,12,25,0,0,0,0,168.5,0,0
10915,3,0,2,3,0,0,1,1,2018,8,14,1,0,0,0,108.0,0,0
10916,2,0,2,4,0,0,0,307,2018,9,11,1,0,0,0,121.5,0,1
10917,2,0,2,1,0,0,1,152,2018,8,19,1,0,0,0,76.5,1,1
10918,2,0,2,0,0,0,0,150,2017,8,2,1,0,0,0,230.0,1,0
10919,2,2,0,1,0,0,3,8,2018,6,19,1,0,0,0,135.01,1,0
10920,3,0,3,9,0,0,0,155,2018,8,1,1,0,0,0,95.0,1,1
10921,2,0,0,3,0,0,0,19,2018,6,23,0,0,0,0,72.25,0,0
10922,2,0,2,3,0,0,0,103,2018,7,10,0,0,0,0,105.3,0,0
10923,2,0,0,2,0,0,0,180,2018,8,2,1,0,0,0,95.0,0,1
10924,1,0,2,1,0,0,0,44,2018,10,23,0,0,0,0,97.75,0,0
10925,2,0,2,4,0,0,1,111,2018,11,6,1,0,0,0,65.0,2,0
10926,2,0,1,1,0,0,0,41,2018,12,27,0,0,0,0,168.3,1,0
10927,2,2,1,0,0,0,3,34,2018,4,8,1,0,0,0,72.25,0,0
10928,2,0,5,11,0,0,0,72,2017,7,15,1,0,0,0,71.6,2,1
10929,2,0,0,4,0,0,0,150,2018,1,18,1,0,0,0,61.0,0,0
10930,1,0,0,3,0,0,0,5,2018,2,17,0,1,0,1,75.34,1,0
10931,2,0,1,2,0,0,0,84,2018,5,16,0,0,0,0,129.0,1,0
10932,2,0,0,1,1,0,0,99,2018,3,19,1,0,0,0,80.0,0,1
10933,2,0,1,2,0,0,0,186,2018,4,30,0,0,0,0,86.62,0,1
10934,2,0,0,2,0,0,2,224,2018,8,1,1,0,0,0,110.0,1,1
10935,2,0,1,2,0,0,0,166,2018,11,1,0,0,0,0,56.6,0,1
10936,2,0,0,4,2,0,0,58,2017,12,23,0,0,0,0,118.8,0,0
10937,2,0,2,1,0,0,1,149,2018,8,3,1,0,0,0,69.36,1,0
10938,2,0,2,1,0,0,1,205,2018,12,1,0,0,0,0,89.25,0,0
10939,2,0,1,3,0,0,0,115,2017,10,10,1,0,0,0,80.75,0,1
10940,2,0,2,2,0,0,0,90,2018,4,1,0,0,0,0,90.0,0,0
10941,2,0,0,1,0,0,0,5,2017,9,6,0,1,1,0,110.0,0,0
10942,2,0,1,2,0,0,1,189,2018,10,7,1,0,0,0,112.0,1,1
10943,2,0,0,1,2,0,0,48,2018,10,14,0,0,0,0,97.75,1,0
10944,2,0,2,6,0,0,0,156,2018,7,5,1,0,0,0,55.96,1,1
10945,2,0,0,1,0,0,0,221,2017,8,17,1,0,0,0,108.0,0,0
10946,2,0,0,1,1,0,0,102,2018,10,16,1,0,0,0,88.4,0,1
10947,2,0,1,4,0,0,0,101,2018,12,21,1,0,0,0,140.4,2,0
10948,2,0,2,0,0,0,1,107,2018,5,1,1,0,0,0,115.0,1,1
10949,2,0,0,1,2,0,0,8,2018,8,5,1,0,0,0,72.9,1,0
10950,1,0,0,2,2,0,0,35,2018,3,22,1,0,0,0,76.16,0,1
10951,2,0,1,1,0,0,0,67,2018,3,26,0,0,0,0,105.3,0,0
10952,2,0,0,2,0,0,0,169,2018,8,12,1,0,0,0,80.75,0,1
10953,2,0,1,3,0,0,0,98,2018,5,30,0,0,0,0,85.0,0,0
10954,1,0,0,3,0,0,0,32,2018,7,15,0,0,0,0,152.1,1,0
10955,2,0,0,1,0,0,3,34,2018,8,18,1,0,0,0,190.8,0,0
10956,2,2,1,2,0,0,3,82,2018,10,10,1,0,0,0,112.5,0,1
10957,1,1,0,2,0,0,0,112,2018,7,1,1,0,0,0,72.25,1,0
10958,2,0,2,2,0,0,0,102,2017,12,20,1,0,0,0,94.5,2,0
10959,2,0,0,3,1,0,0,103,2018,7,18,1,0,0,0,69.9,0,1
10960,2,0,0,1,0,0,0,184,2018,11,4,1,0,0,0,71.0,0,1
10961,1,0,0,3,0,0,0,119,2018,1,29,0,0,0,0,60.0,0,0
10962,2,0,0,3,0,0,1,63,2017,11,22,0,0,0,0,80.14,0,0
10963,1,0,2,5,0,0,0,113,2018,5,19,1,0,0,0,80.0,0,0
10964,2,0,1,2,0,0,0,101,2018,5,13,0,0,0,0,118.8,0,0
10965,2,0,2,4,0,0,0,107,2018,10,14,1,0,0,0,110.75,2,0
10966,2,0,2,0,2,0,0,108,2018,5,2,0,0,0,0,140.4,0,0
10967,2,0,0,2,0,0,1,85,2018,5,6,1,0,0,0,124.3,0,1
10968,3,0,2,5,0,0,1,123,2018,10,21,1,0,0,0,110.8,0,1
10969,1,0,1,2,0,0,4,36,2018,6,19,0,0,0,0,102.76,1,0
10970,2,0,0,3,0,0,0,226,2018,10,26,1,0,0,0,90.95,0,1
10971,2,0,2,3,0,0,0,218,2018,8,17,1,0,0,0,109.0,2,1
10972,2,1,1,0,0,0,0,0,2018,5,9,1,0,0,0,67.0,0,0
10973,1,0,1,2,0,0,0,81,2018,7,25,1,0,0,0,120.0,0,1
10974,2,0,0,3,0,0,0,53,2018,4,14,0,0,0,0,107.09,1,0
10975,2,1,2,3,0,0,0,17,2018,12,2,1,0,0,0,119.85,2,0
10976,2,0,2,8,0,0,0,159,2018,9,13,1,0,0,0,103.61,1,1
10977,2,0,1,4,2,0,1,63,2018,10,24,1,0,0,0,75.0,1,0
10978,2,0,2,3,0,0,0,67,2018,9,25,0,0,0,0,75.0,0,0
10979,2,0,1,2,0,0,0,418,2018,12,26,0,0,0,0,82.44,0,1
10980,2,0,0,3,0,0,2,56,2018,12,7,1,0,0,0,75.0,1,0
10981,2,0,1,2,0,0,0,56,2018,11,13,0,0,0,0,109.0,0,0
10982,2,0,0,2,2,0,0,74,2017,9,18,0,0,0,0,86.0,0,1
10983,2,0,0,1,0,0,0,99,2018,2,19,2,0,0,0,104.08,0,1
10984,1,0,0,4,0,0,1,52,2018,3,24,1,0,0,0,106.2,2,0
10985,2,0,2,0,0,0,0,275,2018,10,1,1,0,0,0,119.85,2,1
10986,2,0,1,4,0,0,0,95,2018,6,11,1,0,0,0,126.9,1,1
10987,2,0,0,2,0,0,0,164,2018,9,2,1,0,0,0,149.4,2,1
10988,2,0,2,5,0,0,1,45,2018,8,19,1,0,0,0,161.0,1,0
10989,2,0,2,3,0,0,1,1,2018,10,3,1,0,0,0,113.05,1,0
10990,2,0,2,2,0,0,1,127,2018,8,13,1,0,0,0,87.5,0,0
10991,2,0,0,3,0,0,0,86,2017,12,24,0,0,0,0,75.0,0,0
10992,2,0,1,2,0,0,0,133,2018,3,11,0,0,0,0,109.0,1,0
10993,2,0,1,2,2,0,0,301,2018,7,30,0,0,0,0,80.75,0,1
10994,2,0,1,3,0,0,0,78,2018,5,5,0,0,0,0,90.95,0,0
10995,2,0,1,2,0,0,1,86,2018,4,29,0,0,0,0,84.33,1,0
10996,2,0,2,2,0,0,0,133,2018,2,27,1,0,0,0,78.25,1,0
10997,2,0,0,3,0,0,2,15,2018,1,20,1,0,0,0,115.5,0,0
10998,2,0,1,1,0,1,1,24,2018,9,19,0,0,0,0,168.0,1,0
10999,2,1,0,2,0,0,0,2,2018,6,15,1,0,0,0,101.5,2,0
11000,2,0,0,3,2,0,0,257,2017,7,1,0,0,0,0,78.55,0,0
11001,2,0,2,4,0,0,2,381,2017,12,23,1,0,0,0,145.0,1,0
11002,1,0,0,1,0,0,0,1,2017,10,20,0,0,0,0,90.9,0,0
11003,1,0,2,2,0,0,0,119,2018,4,28,1,0,0,0,137.0,0,1
11004,2,0,0,5,0,0,0,230,2018,9,18,0,0,0,0,126.9,1,1
11005,2,1,1,2,0,0,0,31,2018,9,4,1,0,0,0,110.0,0,1
11006,1,0,0,1,0,0,0,119,2018,6,7,0,0,0,0,106.0,0,0
11007,2,0,1,4,2,0,0,133,2018,6,13,0,0,0,0,95.0,0,1
11008,2,0,0,2,0,0,2,3,2018,2,26,1,0,0,0,102.0,0,0
11009,2,0,0,1,0,1,1,17,2017,12,16,1,0,0,0,75.0,0,0
11010,2,0,0,3,0,0,0,44,2018,2,9,0,0,0,0,108.72,0,0
11011,2,0,0,2,0,0,0,46,2018,9,9,0,0,0,0,65.0,0,0
11012,1,0,2,1,0,0,0,2,2017,9,2,2,1,1,0,149.0,0,0
11013,1,0,1,1,0,0,1,0,2018,6,19,1,0,0,0,118.8,0,0
11014,2,0,1,2,0,0,0,126,2018,10,10,1,0,0,0,99.45,2,1
11015,2,0,0,4,0,0,0,240,2018,8,13,1,0,0,0,90.95,0,1
11016,2,0,0,2,0,0,0,211,2018,8,30,1,0,0,0,130.0,0,1
11017,3,0,0,1,0,0,1,15,2018,2,26,1,0,0,0,140.0,0,0
